Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
10.06.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.06.,4,2.448e-06,0.0,2.448e-06,0.0,0.0,1.6320000000000002e-06,0.0,4.080000000000001e-06,0.0,3.2640000000000004e-06,3.2640000000000004e-06,0.0,0.0,0.0,0.0,0.0,3.2640000000000004e-06,0.0,3.2640000000000004e-06,1.6320000000000002e-06,4.080000000000001e-06,0.0,0.0,0.0,6.528000000000001e-06,4.896e-06,3.2640000000000004e-06,4.896e-06,6.528000000000001e-06,1.6320000000000002e-06,6.528000000000001e-06,0.0,0.0,0.0,0.0,2.448e-06
10.06.,5,0.0042510970000000006,0.004104399999999999,0.006912082,0.005677265999999999,0.002276519,0.004444616,0.008698604,0.009722482,0.004566149,0.0062721700000000005,0.009397152,0.006082274,0.007948027,0.005340206,0.001353268,0.0033710759999999998,0.007822313000000001,0.006797846,0.008199605,0.005330555,0.00376491,0.005393471,0.00799514,0.004305594,0.011659347,0.006560396,0.011141531999999999,0.007883341,0.011449678000000001,0.007263709,0.007266871999999999,0.0045928309999999995,0.002496639,0.0030570629999999996,0.000569469,0.006184564
10.06.,6,0.027432339,0.037456533,0.04700642,0.04777747,0.020099667999999998,0.038937271999999995,0.06272549699999999,0.06751824699999999,0.037533704,0.045700843,0.06542651299999999,0.051853169,0.057537714000000004,0.042099032999999994,0.013424978,0.030920415000000003,0.05470525000000001,0.05384414,0.055818717000000004,0.039375812,0.025886446,0.045898562000000004,0.05883023800000001,0.035330354999999994,0.07598301699999999,0.044683444999999995,0.073418577,0.057386154,0.07345586800000001,0.053049184,0.049954566,0.043957513,0.019561799999999997,0.028121697999999997,0.009962605,0.03886948
10.06.,7,0.07210513599999999,0.098206942,0.11984926,0.134360931,0.058387734,0.10639369399999998,0.165680569,0.17324129,0.095799014,0.11821768399999999,0.16837343899999999,0.137491326,0.149756451,0.10814223,0.040563756,0.086570445,0.13676553600000002,0.139844842,0.137181881,0.10093659899999999,0.06963519300000001,0.115185694,0.148009695,0.093040556,0.200403272,0.11194491500000002,0.19415997499999998,0.143618942,0.193722968,0.13442412399999998,0.125165524,0.124145547,0.054880677,0.080611656,0.031335942,0.093017862
10.06.,8,0.12446833000000002,0.16704642399999997,0.20258496999999998,0.24607217099999995,0.10658128800000001,0.189341065,0.290051006,0.295907598,0.159891501,0.20136313599999997,0.288143555,0.239452608,0.258085897,0.18414639900000002,0.075528766,0.155261455,0.22800216900000003,0.24062730899999998,0.224885444,0.17076761099999999,0.12276051599999999,0.18961554600000002,0.24871405,0.160082264,0.34265772699999997,0.183690945,0.33579271299999996,0.238329803,0.33141684499999996,0.225912161,0.208450816,0.22485477099999998,0.09793799200000002,0.1478352,0.058927653999999996,0.15068392200000003
10.06.,9,0.18248276799999996,0.23308133599999997,0.28870653799999996,0.36726695099999995,0.163348548,0.27570352099999995,0.418554878,0.416950779,0.22494895699999995,0.285575037,0.40708910299999995,0.344233817,0.369390217,0.26280329500000005,0.11618851399999999,0.23026613599999998,0.32101607000000004,0.345124624,0.310852856,0.245080039,0.183230404,0.26225492,0.349323621,0.230508127,0.47811775999999995,0.253089801,0.474812283,0.33142799100000003,0.466360121,0.316511257,0.293073772,0.332937527,0.14610423099999997,0.22129690999999996,0.08919000399999999,0.205767178
10.06.,10,0.23456755499999998,0.28836726,0.36336659800000004,0.468516726,0.210702066,0.36135818799999997,0.49516009,0.506884472,0.278575668,0.372266289,0.493752037,0.419289058,0.44683802799999994,0.336893173,0.169242177,0.29507885,0.386835508,0.42620795599999994,0.39158417199999995,0.29969566,0.24483068,0.323868395,0.426582156,0.296065828,0.560254332,0.27595915299999996,0.545555712,0.381738389,0.5496560559999999,0.417664631,0.37878252900000003,0.445070015,0.20604957200000001,0.29479781299999996,0.11697632499999999,0.26375155199999994
10.06.,11,0.27220657,0.32199701599999997,0.41294103200000004,0.538306331,0.245192272,0.42539150299999995,0.527194202,0.557194959,0.31230149,0.43687065599999997,0.5412478510000001,0.461451342,0.487662913,0.390297266,0.218773466,0.341333312,0.42132907700000005,0.47442920800000005,0.44597018699999996,0.33131301199999996,0.29462800100000003,0.362827779,0.470074588,0.342698222,0.5987816749999999,0.271532221,0.56925276,0.397001057,0.5899334169999999,0.49227304,0.4379335,0.527797587,0.25533132199999997,0.349389868,0.137327133,0.305420908
10.06.,12,0.29440578,0.336298782,0.43835047099999996,0.5781141569999999,0.265517783,0.466645762,0.52448215,0.574863075,0.327731732,0.477724228,0.556899771,0.475707086,0.499157617,0.423187696,0.258855407,0.36897735800000003,0.42991908,0.494777319,0.47582305599999997,0.342803192,0.32964309599999997,0.380520137,0.485792604,0.370384006,0.603974768,0.250349406,0.558710006,0.387829177,0.596544853,0.537091968,0.47013141299999994,0.578252289,0.28956172999999996,0.38345991199999996,0.14933709099999998,0.329760218
10.06.,13,0.298451649,0.354707869,0.45612193,0.574504613,0.27465198199999996,0.48556903599999995,0.490116624,0.5677923819999999,0.337016986,0.506387376,0.559441715,0.47237727100000004,0.4843410039999999,0.43242041400000003,0.270635578,0.351934514,0.41378198699999996,0.465771625,0.465642884,0.34774784799999997,0.334306228,0.425920104,0.500035485,0.370702451,0.599530449,0.222368261,0.537843458,0.34948157300000005,0.589072691,0.554058722,0.478685971,0.591331238,0.30551925399999996,0.38681045399999997,0.15414942499999998,0.352027269
10.06.,14,0.28906325699999996,0.35740135500000003,0.45478064199999996,0.547528091,0.270801081,0.48454099100000003,0.435155388,0.538481005,0.331323845,0.514223971,0.54024539,0.449523589,0.448657263,0.424384639,0.270268877,0.319114196,0.379055517,0.416602527,0.436098799,0.337948369,0.324716244,0.45547046,0.494858896,0.354955971,0.571608393,0.18535883800000003,0.495803828,0.297689984,0.5583453930000001,0.54798934,0.4674446199999999,0.579894204,0.307508401,0.37341464199999996,0.15116150500000003,0.357924516
10.06.,15,0.26538606499999995,0.341734742,0.43076657300000004,0.49567446899999995,0.252734431,0.45962682899999996,0.36320204,0.48575597800000003,0.309074526,0.49442347499999995,0.49680828000000005,0.40653001599999994,0.39248795399999997,0.396613918,0.25666453899999997,0.271558182,0.3268529149999999,0.3494888359999999,0.386668624,0.312039036,0.299352333,0.46088910099999997,0.4666369629999999,0.322590527,0.518716188,0.142695492,0.43338235199999997,0.23656700600000002,0.503164908,0.514752774,0.43383609300000003,0.5402455310000001,0.293118818,0.34213963599999997,0.140235502,0.34475144
10.06.,16,0.22268208,0.296535493,0.38473895099999994,0.39732809599999996,0.22278898499999997,0.37552391,0.313222833,0.409440578,0.25960133399999996,0.425924384,0.42780558999999996,0.358433397,0.331156247,0.345597726,0.230234307,0.229704676,0.28663054099999996,0.31643224899999994,0.32897796300000004,0.277787713,0.264679061,0.395953804,0.391927785,0.275061102,0.448625741,0.11698038799999999,0.36859854999999997,0.20207877700000001,0.428170968,0.44831331799999996,0.385639949,0.469191767,0.255171888,0.30707013299999997,0.123680762,0.291487911
10.06.,17,0.169965532,0.233321766,0.31066256800000003,0.283149143,0.179693635,0.274920447,0.245132722,0.311718995,0.197908449,0.33215386099999994,0.332901844,0.28665164899999995,0.252432423,0.273642076,0.18938407599999998,0.17625747000000003,0.22934087199999997,0.260675761,0.25275255500000005,0.22596193099999998,0.214199858,0.3081238270000001,0.296023112,0.21285505799999999,0.35057125199999994,0.08617328199999999,0.283104551,0.15734413,0.329286566,0.352939939,0.31060361400000003,0.368045373,0.20259805900000002,0.251066336,0.098736832,0.22382120499999997
10.06.,18,0.112711695,0.158538383,0.21375921199999998,0.16790702999999998,0.126574807,0.17096625399999998,0.165450281,0.203211679,0.130858174,0.221407309,0.221140622,0.19666339700000002,0.16561065000000003,0.186728882,0.135393236,0.117276383,0.15863104499999997,0.18475133199999996,0.16545631100000002,0.15915869700000002,0.151394719,0.205651425,0.19036814400000002,0.142350453,0.233318355,0.053236506999999995,0.186255531,0.10678424199999999,0.216575454,0.23697711999999999,0.21387851400000002,0.245573758,0.13925082900000002,0.177091502,0.067335723,0.14880540299999998
