Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
08.03.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08.03.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08.03.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08.03.,7,0.000131469,0.00011334499999999999,0.000234066,0.00017084299999999998,0.000123201,0.00019927600000000002,0.00016975999999999997,0.0,0.0,7.8375e-05,4.080000000000001e-06,0.00029372700000000003,9.406e-05,7.0679e-05,2.5035000000000003e-05,0.000160714,0.0,0.000187119,0.000155235,0.000386709,0.00013775799999999998,8.5415e-05,0.0,0.000349631,0.00034356999999999996,0.000475854,0.000147512,2.8086999999999997e-05,0.00015278200000000002,0.00020198799999999998,0.00012139099999999999,0.000425596,0.000612172,0.000822869,0.000620581,0.00035791999999999996
08.03.,8,0.024579594999999996,0.032561217,0.053911486,0.032668479,0.021697367000000002,0.031386614,0.034787493,0.00360494,0.0052722229999999995,0.015464256000000001,0.0064228819999999995,0.054738274,0.017944536999999997,0.016982585,0.023663607,0.031021504,0.009942702,0.023981336,0.024277069000000002,0.051074903000000005,0.024654109,0.015362594,0.005794400000000001,0.051496213,0.025229459000000003,0.023410697,0.018221537,0.006286969999999999,0.020206808000000003,0.014360917999999999,0.015961927,0.018908288,0.030038618,0.040377301,0.04507824800000001,0.021994346999999997
08.03.,9,0.12657449199999998,0.178816884,0.272441002,0.165828367,0.10864943099999999,0.160922371,0.17622488599999997,0.020513237999999996,0.027023446,0.075642524,0.035463533000000005,0.273575417,0.08530124,0.082141046,0.13195517399999998,0.158033025,0.052711749999999995,0.116544193,0.12444449699999999,0.238971579,0.123414246,0.074211205,0.033699863000000004,0.252247341,0.094386554,0.082237303,0.07725325599999999,0.024925434,0.092236626,0.054252599,0.064704379,0.06782342799999999,0.107045424,0.156781616,0.178536156,0.080357758
08.03.,10,0.21341006399999998,0.31707050000000003,0.472525642,0.313474553,0.191080173,0.291628032,0.307901084,0.042335168000000006,0.051242968,0.132796913,0.069927881,0.467982589,0.14379438,0.15689869,0.275762236,0.27914611300000003,0.103542038,0.192588962,0.256221828,0.428974777,0.254431894,0.14019315599999999,0.08040327099999998,0.442064551,0.19468634199999998,0.129405547,0.15711811399999998,0.051329536,0.197582426,0.09533274,0.12446539599999998,0.125105078,0.186364778,0.273162648,0.323920858,0.145899062
08.03.,11,0.274122838,0.422341565,0.6190402700000001,0.44293451799999994,0.256030461,0.398235062,0.405239897,0.06336199,0.072461953,0.176440017,0.10309030500000001,0.606462731,0.184368327,0.222933213,0.42245219500000003,0.36864534699999996,0.149145195,0.241799472,0.39169211800000003,0.5808631019999999,0.382007883,0.19909781999999998,0.134836051,0.584406564,0.299242181,0.158279048,0.23632235499999998,0.07732616,0.308085453,0.129339506,0.179144972,0.17730827,0.247156574,0.36506468599999997,0.442310362,0.201462647
08.03.,12,0.29952408799999997,0.477137563,0.693995201,0.52803667,0.29240713199999996,0.460759899,0.45434968400000003,0.079110814,0.086482123,0.19941400499999998,0.128470803,0.672254757,0.20224520199999996,0.26601109199999995,0.530045102,0.412169249,0.179398132,0.259218898,0.494011708,0.6682786969999999,0.473434948,0.239654682,0.183186962,0.6594868490000001,0.38075668500000004,0.168584852,0.29571574300000003,0.09713559,0.39536106800000004,0.15121618199999998,0.217092165,0.213409885,0.278397444,0.413321566,0.511284063,0.23655794900000002
08.03.,13,0.290283815,0.43550362899999995,0.720415694,0.544948612,0.295091728,0.46553530400000004,0.43705011099999996,0.08638723,0.089441134,0.184816496,0.146761624,0.6731005569999999,0.21272920099999998,0.261082312,0.5716513879999999,0.445008368,0.187895665,0.258432069,0.53564247,0.698516987,0.516420861,0.256915065,0.227572662,0.699953553,0.41045721799999996,0.16697474299999998,0.310702315,0.10639477,0.439908307,0.152273631,0.230844869,0.23013268,0.27467740599999996,0.368790572,0.5246785979999999,0.24992595099999998
08.03.,14,0.250952524,0.34850112699999997,0.69229634,0.512567627,0.267187963,0.42387379299999994,0.381306456,0.08486296199999999,0.082744196,0.151651354,0.151299148,0.612792506,0.202122661,0.22839003500000005,0.558853509,0.43811843399999995,0.17737019599999998,0.23401613899999998,0.5246624019999999,0.6697619029999999,0.5119141110000001,0.247975981,0.252539481,0.683184929,0.4023514309999999,0.14943865499999998,0.293977909,0.10491052700000002,0.443047673,0.138279987,0.22038847900000003,0.22507494899999997,0.244068654,0.289833892,0.48567363699999994,0.238925771
